Name,DisseminationURL
PT-TT-SNI-DSC-35-8-4096_m0274.TIF,vault://D7BED7A3BDD4337261A781933959CC25
PT-TT-SNI-DSC-35-8-4097_m0275.TIF,vault://CAB174F38FCE263A77B10620F3C16A01
PT-TT-SNI-DSC-35-8-4098_m0276.TIF,vault://5CB3C0857F7FB8026AF20AA22DD2806F
PT-TT-SNI-DSC-35-8-4099_m0277.TIF,vault://DAB7DC8A82E6D7BBD97E44A88B8C0C08
PT-TT-SNI-DSC-35-8-41_m0045.TIF,vault://31F084E2F4C206153C7F1C394A4D10D9
PT-TT-SNI-DSC-35-8-4100_m0278.TIF,vault://A26C0ADB582159604E14B62AAD78B0C3
PT-TT-SNI-DSC-35-8-4101_m0279.TIF,vault://F725659E284B8A9CFD4EE3A1BA796D1F
PT-TT-SNI-DSC-35-8-4102_m0280.TIF,vault://B448A877E42C547D99D6F4CDEACEAFB5
PT-TT-SNI-DSC-35-8-4103_m0281.TIF,vault://134BB7F6E7D2B7B6010F85F5FDD29CBA
PT-TT-SNI-DSC-35-8-4104_m0282.TIF,vault://4481B64C065EC42ED3CFB3049723A05F
PT-TT-SNI-DSC-35-8-4105_m0283.TIF,vault://C4E7AD9D453423741771863C2412A765
PT-TT-SNI-DSC-35-8-4106_m0284.TIF,vault://71298584FF1F96B7C72865F756F01CF2
PT-TT-SNI-DSC-35-8-4107_m0285.TIF,vault://A0CF5EFF8742CFD2221DA50EC7317D7C
PT-TT-SNI-DSC-35-8-4108_m0286.TIF,vault://FBA7E06EFD29BC95676025C1976FBBB7
PT-TT-SNI-DSC-35-8-4109_m0287.TIF,vault://047C7A4FF9912544ECB98BC835640779
PT-TT-SNI-DSC-35-8-4110_m0288.TIF,vault://E39BC02173294BDCAC8C50B2D4D2C481
PT-TT-SNI-DSC-35-8-4110_m0289.TIF,vault://17AEC6120CE4BBCF49985E5BCA58A089
